YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.3,8.3,,,7.3,9.4,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2018,2018,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,22.4,22.4,,,18.1,26.8,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2011,2011,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.7,11.7,,,9.3,14,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2012,2012,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.4,13.4,,,9.9,17.6,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2012,2012,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.1,12.1,,,11,13.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.1,9.1,,,7.5,10.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2016,2016,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,106.6,106.6,,,79.3,140.1,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,112.4,112.4,,,85.8,144.7,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.0,8,,,7,9,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2016,2016,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.9,13.9,,,12.7,15.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.1,16.1,,,14.5,17.7,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.5,13.5,,,10.1,17.5,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2018,2018,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2014,2014,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,17.4,17.4,,,13.5,22.1,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.2,14.2,,,13.1,15.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2014,2014,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.1,16.1,,,14.6,17.7,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2017,2017,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,20.6,20.6,,,16.5,25.4,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.1,8.1,,,6.6,9.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2011,2011,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2016,2016,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.4,12.4,,,11.4,13.3,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,8.2,11.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.6,6.6,,,5,8.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2017,2017,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,7.6,9.7,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2012,2012,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,89.3,89.3,,,65.6,118.8,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2013,2013,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.4,13.4,,,12.2,14.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.1,6.1,,,4.5,8.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2014,2014,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.5,13.5,,,12.4,14.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,5.6,11.6,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2011,2011,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.6,10.6,,,9.8,11.5,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,76.0,76,,,53.8,104.3,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2016,2016,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.4,16.4,,,13.7,19,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,8.6,11.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2011,2011,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.1,7.1,,,5.4,9.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.7,8.7,,,7.1,10.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2012,2012,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.1,7.1,,,6.1,8.1,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2017,2017,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.4,14.4,,,13.2,15.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.2,12.2,,,11.3,13.1,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2014,2014,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.9,7.9,,,6.4,9.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.1,8.1,,,7.1,9.1,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2017,2017,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.7,9.7,,,7.7,12.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2016,2016,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2016,2016,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2010,2010,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.8,11.8,,,10.7,12.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2016,2016,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.4,9.4,,,8.3,10.5,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,58.1,58.1,,,39.5,82.5,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2012,2012,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2018,2018,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,17.3,17.3,,,13.5,21.8,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2015,2015,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2014,2014,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.7,7.7,,,5.8,10,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.7,13.7,,,12.5,14.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.4,12.4,,,11.5,13.3,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,102.5,102.5,,,76.1,135.1,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.1,15.1,,,11.3,19.8,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2010,2010,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.8,10.8,,,9.9,11.7,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.6,10.6,,,7.7,14.3,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2011,2011,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.6,11.6,,,10.5,12.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2014,2014,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.8,11.8,,,10.9,12.7,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.1,16.1,,,12.6,20.4,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.5,14.5,,,13,16,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.1,10.1,,,8,12.5,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.3,16.3,,,13.4,19.1,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,SD,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,8.1,12.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2013,2013,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.1,12.1,,,11.2,13,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2010,2010,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2011,2011,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.5,16.5,,,15,18.1,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2016,2016,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.7,15.7,,,14.2,17.2,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,SC,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
